channel,mean,var,scale
ProbAction,0.3117370240632002,0.19761721599924492,0.444541579606728
DefaultTime,20.97059021321433,253.16226645138033,15.911073705170883
UserAdjustment,0.08343321798591856,0.3859381009111153,0.6212391656287579
TaskAdjustment,-0.22942472269435943,0.21680238062518584,0.4656204254810841
PrevTimeLeft,0.6269706524961555,1.2021817159722685,1.0964404753438595
PrevStarted,0.5252611260067518,0.4830391352481659,0.6950101691688877
PrevDone,0.5027280922432483,0.4860885274796685,0.6972004930288479
