channel,mean,var,scale
ProbAction,0.2743698875266006,0.12816064031927848,0.35799530767773824
DefaultTime,13.955998409156642,2.28617881895238,1.5120115141599881
UserAdjustment,0.08018796631942457,0.41511562332461505,0.644294671190609
TaskAdjustment,-0.19851222497744622,0.20617958979587203,0.4540700274141336
PrevTimeLeft,0.6250527037932951,0.9766221488597062,0.9882419485428182
PrevStarted,0.5261268738636,0.4878288981539585,0.6984474913362911
PrevDone,0.5029707094583229,0.48408581705164255,0.6957627591727245
