channel,mean,var,scale
ProbAction,0.3117370240632002,0.19761721599924492,0.444541579606728
DesiredAct,1.0148159166976571,1.2534212472587452,1.1195629715468198
DefaultTime,20.97059021321433,253.16226645138033,15.911073705170883
UserAdjustment,0.08343321798591856,0.3859381009111153,0.6212391656287579
TaskAdjustment,-0.22942472269435943,0.21680238062518584,0.4656204254810841
PrevTimeLeft,62.48503078855606,9670.51495951294,98.33877647964175
PrevStarted,0.5263294905169208,0.2493067579291194,0.4993062766770706
PrevDone,0.5033395314243213,0.249988847529866,0.49998884740548566
