date,time,screw_in,allen_in,hammer,hand_screw_in
,,0.0,0.0,0.0,0.0
2022-05-08,17:03:16.071116,3.455230992284698,0.0187304974446648,-0.8419433600535181,-1.0101256580485496
2022-05-08,17:14:50.508898,-1.858886859749148,-1.869303644976955,1.123933959114505,-1.341843091934503
2022-05-08,17:28:52.195923,1.2916258668137752,2.536109354006824,1.8007113968608737,-1.6459174063299604
2022-05-08,17:41:36.381052,-1.79562355198684,-0.9702397676333264,0.0926540539771814,-0.678408224162596
2022-05-08,17:55:53.819249,1.1397939281842369,2.176483803069373,1.639573911683167,-0.7336944631435883
2022-05-08,18:05:44.973141,-1.745012905776994,-1.6445376756410477,1.0917064620789636,-1.6182742868394644
2022-05-08,18:17:34.168071,1.7471216827023908,2.8957349049442755,0.9305689769012568,-1.6459174063299604
2022-05-08,18:25:37.650076,-1.9980661368262245,-2.0940696143128616,1.7040289057542497,-0.8442669411055728
