session_num,tr_loss_ave,tr_loss_std,tr_mse_ave,tr_mse_std,tr_mae_ave,tr_mae_std,tr_rmse_ave,tr_rmse_std,val_loss_ave,val_loss_std,val_mse_ave,val_mse_std,val_mae_ave,val_mae_std,val_rmse_ave,val_rmse_std,fc_units,lstm_units,epochs,fc_depth,lstm_depth,lr,tr_loss_fold_0,tr_loss_fold_1,tr_loss_fold_2,tr_loss_fold_3,tr_loss_fold_4,tr_loss_fold_5,tr_loss_fold_6,tr_loss_fold_7,tr_loss_fold_8,tr_loss_fold_9,tr_loss_fold_10,tr_loss_fold_11,tr_mse_fold_0,tr_mse_fold_1,tr_mse_fold_2,tr_mse_fold_3,tr_mse_fold_4,tr_mse_fold_5,tr_mse_fold_6,tr_mse_fold_7,tr_mse_fold_8,tr_mse_fold_9,tr_mse_fold_10,tr_mse_fold_11,tr_mae_fold_0,tr_mae_fold_1,tr_mae_fold_2,tr_mae_fold_3,tr_mae_fold_4,tr_mae_fold_5,tr_mae_fold_6,tr_mae_fold_7,tr_mae_fold_8,tr_mae_fold_9,tr_mae_fold_10,tr_mae_fold_11,tr_rmse_fold_0,tr_rmse_fold_1,tr_rmse_fold_2,tr_rmse_fold_3,tr_rmse_fold_4,tr_rmse_fold_5,tr_rmse_fold_6,tr_rmse_fold_7,tr_rmse_fold_8,tr_rmse_fold_9,tr_rmse_fold_10,tr_rmse_fold_11,val_loss_fold_0,val_loss_fold_1,val_loss_fold_2,val_loss_fold_3,val_loss_fold_4,val_loss_fold_5,val_loss_fold_6,val_loss_fold_7,val_loss_fold_8,val_loss_fold_9,val_loss_fold_10,val_loss_fold_11,val_mse_fold_0,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_mse_fold_6,val_mse_fold_7,val_mse_fold_8,val_mse_fold_9,val_mse_fold_10,val_mse_fold_11,val_mae_fold_0,val_mae_fold_1,val_mae_fold_2,val_mae_fold_3,val_mae_fold_4,val_mae_fold_5,val_mae_fold_6,val_mae_fold_7,val_mae_fold_8,val_mae_fold_9,val_mae_fold_10,val_mae_fold_11,val_rmse_fold_0,val_rmse_fold_1,val_rmse_fold_2,val_rmse_fold_3,val_rmse_fold_4,val_rmse_fold_5,val_rmse_fold_6,val_rmse_fold_7,val_rmse_fold_8,val_rmse_fold_9,val_rmse_fold_10,val_rmse_fold_11
1,0,0,0,0,0,0,0,0,0.662593979,0.341802964,0.662593979,0.341802964,0.531427881,0.087560688,0.779772443,0.164587784,120,20,0,2,1,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374361036,0.382113582,0.525477254,0.534517964,1.505182986,0.69476146,0.561576756,0.424984008,1.174147335,0.737508926,0.546047017,0.490449426,0.374361036,0.382113582,0.525477254,0.534517964,1.505182986,0.69476146,0.561576756,0.424984008,1.174147335,0.737508926,0.546047017,0.490449426,0.429669244,0.427869311,0.493688037,0.513906285,0.725641484,0.556017244,0.530210223,0.466845397,0.657172038,0.569206853,0.514067435,0.492841016,0.605141597,0.615890571,0.72177302,0.729518958,1.149444729,0.825826079,0.748175987,0.647248681,1.033823138,0.845684285,0.73640513,0.698337146
1,0.502205325,0.025567257,0.502205323,0.025567256,0.476306626,0.009943644,0.683926305,0.015002542,0.454989614,0.282839727,0.455081646,0.28285581,0.493814163,0.094926004,0.637108843,0.163353322,120,20,1,2,1,0.001,0.517624495,0.504234746,0.5259664,0.488934948,0.487883378,0.534586603,0.513401675,0.452469751,0.466042257,0.519098064,0.489503835,0.526717751,0.517624489,0.504234749,0.52596639,0.488934945,0.487883375,0.5345866,0.51340167,0.452469743,0.466042265,0.519098057,0.489503836,0.526717756,0.493260061,0.467189922,0.478702225,0.471767894,0.484087985,0.490168003,0.4830768,0.470452894,0.466148062,0.475496124,0.460427403,0.474902134,0.694365545,0.687270091,0.697236961,0.673935587,0.685302041,0.70366417,0.69199493,0.656728257,0.659481032,0.692705455,0.672168821,0.692262766,0.235107728,0.24749585,0.398401369,0.38982113,1.149537638,0.448774064,0.293036461,0.261817842,0.887259611,0.527920522,0.286537514,0.334165643,0.235162654,0.24748205,0.39840145,0.390208265,1.149398152,0.448772258,0.29316295,0.261976173,0.887802484,0.527886373,0.286476355,0.334250594,0.417389112,0.370284223,0.503286603,0.486262615,0.694747742,0.522456834,0.444309986,0.445101455,0.653110614,0.511259542,0.431104666,0.44645656,0.480185202,0.489584212,0.627379629,0.622840838,1.005241622,0.663680012,0.540680898,0.509976691,0.889508071,0.71419239,0.532558993,0.569477556
1,0.246744967,0.030318214,0.246744966,0.030318215,0.342454602,0.034672785,0.471635478,0.028160805,0.444347944,0.255424032,0.444333319,0.255376079,0.474985708,0.116885889,0.611030565,0.156565484,120,20,2,2,1,0.001,0.307304126,0.225305024,0.263680692,0.207915094,0.252364947,0.290371608,0.247252073,0.206973494,0.253750029,0.246669193,0.23419597,0.22515735,0.307304133,0.225305024,0.263680687,0.207915093,0.252364946,0.290371608,0.247252073,0.206973494,0.253750028,0.246669187,0.234195973,0.22515735,0.413121549,0.31170738,0.345504956,0.314879576,0.371485228,0.387344385,0.345501315,0.32572953,0.361404728,0.31499624,0.307833048,0.309947292,0.529060789,0.454795808,0.4878559,0.43550183,0.489384765,0.506697747,0.475035819,0.440258175,0.473925905,0.468994563,0.449793171,0.448321261,0.214723029,0.4618542,0.324724444,0.425611068,1.045415993,0.3962376,0.303668877,0.172614649,0.779890186,0.615817666,0.353322603,0.238295014,0.214799371,0.461894042,0.324780541,0.425533158,1.045242879,0.396089575,0.303652139,0.172674395,0.779736481,0.616096235,0.353130056,0.238370953,0.364384645,0.525365116,0.433978512,0.453138464,0.699568216,0.522884722,0.443168949,0.317472586,0.627943036,0.559041021,0.426032063,0.326851166,0.460770992,0.658982156,0.545116549,0.609627151,0.944104999,0.619031428,0.526446208,0.407481157,0.809434654,0.737547744,0.550355431,0.463468311
1,0.153229924,0.018528614,0.153229924,0.018528614,0.263818122,0.011587068,0.378310312,0.019946165,0.365634832,0.277050192,0.365629887,0.277018671,0.396507826,0.115589306,0.542233759,0.17013047,120,20,3,2,1,0.001,0.177029553,0.160677191,0.186245473,0.11869331,0.145433496,0.143372562,0.155028712,0.139469172,0.147926282,0.172483512,0.149627702,0.142772123,0.177029553,0.160677191,0.186245472,0.11869331,0.145433498,0.143372562,0.155028712,0.139469174,0.147926286,0.172483512,0.1496277,0.142772123,0.292169662,0.266722513,0.2703595,0.246273214,0.266595442,0.264437442,0.265530741,0.259675398,0.256294924,0.26973084,0.253012354,0.255015436,0.40276118,0.391576699,0.411907583,0.339973341,0.372855593,0.367270811,0.379738789,0.364952185,0.370466354,0.399260264,0.372267753,0.366693196,0.208200048,0.344109347,0.149453946,0.339271599,0.78063425,0.3382456,0.318387729,0.140114421,1.052525571,0.36866027,0.186461114,0.16155409,0.208258183,0.344111989,0.149447765,0.339261934,0.780532173,0.338476881,0.318286822,0.140174397,1.052458384,0.368626391,0.186322466,0.161601259,0.323187291,0.464350183,0.267880256,0.394766463,0.542687981,0.417856731,0.41087075,0.27951312,0.649226853,0.41680037,0.299449288,0.291504623,0.439955958,0.567576792,0.381202388,0.560422766,0.822587502,0.561684867,0.5308383,0.367063094,0.900791207,0.577702904,0.405038083,0.391941243
1,0.108477959,0.012233617,0.108477958,0.012233617,0.229809005,0.00914985,0.321389509,0.016232306,0.315192145,0.199096388,0.315204258,0.199062962,0.376940725,0.083741002,0.518715028,0.146586668,120,20,4,2,1,0.001,0.097815456,0.119931734,0.12552898,0.093871865,0.09814129,0.104944109,0.107554707,0.103649853,0.112585278,0.133709617,0.099135698,0.104866918,0.097815456,0.119931734,0.12552898,0.093871866,0.098141288,0.104944108,0.107554707,0.103649854,0.112585278,0.133709616,0.099135697,0.104866918,0.222916164,0.237727041,0.238247349,0.22412564,0.224731858,0.229216853,0.233346197,0.226944039,0.229178251,0.250645326,0.215543827,0.22508552,0.308063282,0.336806189,0.343120813,0.303284989,0.309143085,0.317593493,0.32172274,0.315309571,0.323700916,0.356321465,0.306808844,0.314798724,0.135767128,0.205697426,0.333074751,0.202706231,0.861444034,0.419260376,0.309662902,0.094417061,0.408536468,0.330977506,0.259465971,0.221295884,0.135795837,0.205685951,0.333046565,0.202700233,0.861354791,0.419249447,0.309670106,0.094406689,0.408489412,0.33095564,0.259839029,0.221257394,0.287390607,0.366581923,0.401594154,0.318656956,0.564196717,0.443838044,0.419717635,0.231285418,0.399297709,0.393954996,0.349247932,0.347526614,0.362262477,0.441246548,0.559036752,0.446457604,0.87255146,0.627397384,0.527057822,0.305706548,0.607315202,0.555300432,0.476400463,0.443847641
1,0.085413145,0.005980102,0.085413145,0.005980102,0.204313482,0.006588083,0.28724323,0.009017252,0.357320388,0.287377445,0.357309282,0.287344819,0.384103715,0.094721974,0.529519198,0.166358815,120,20,5,2,1,0.001,0.077554496,0.090252092,0.091320968,0.079724205,0.081512132,0.084613341,0.085474652,0.083562507,0.085273159,0.099335035,0.080190361,0.086144789,0.077554496,0.090252092,0.091320966,0.079724205,0.081512132,0.084613341,0.085474652,0.083562507,0.085273157,0.099335035,0.080190362,0.086144789,0.199188345,0.211303413,0.210065966,0.200789097,0.203719654,0.209373332,0.207124649,0.201097013,0.204102612,0.214451714,0.190461525,0.200084459,0.275339033,0.296267569,0.297062175,0.279386942,0.281858279,0.28760761,0.287751847,0.283980406,0.286599772,0.306554049,0.27725421,0.287256868,0.149262268,0.281882333,0.22690225,0.207680447,1.132739337,0.292470929,0.383019149,0.124445703,0.717070265,0.260987968,0.268654657,0.242729353,0.149294368,0.281855204,0.226894194,0.207649646,1.132634734,0.292445112,0.383021901,0.124462921,0.717027229,0.260971863,0.268700321,0.242753889,0.305607339,0.399745534,0.334883278,0.31003182,0.589803797,0.364277557,0.46142836,0.273295925,0.524050617,0.343374228,0.347535984,0.355210141,0.372870612,0.509920955,0.454018249,0.44045354,0.935736996,0.529406213,0.577922836,0.346445046,0.765151689,0.485369826,0.47452344,0.462410973
1,0.07420491,0.003366858,0.07420491,0.003366858,0.190230129,0.004756671,0.269322349,0.005957845,0.350937155,0.280729851,0.350939745,0.280713852,0.374341288,0.0948895,0.529653243,0.167959747,120,20,6,2,1,0.001,0.067874545,0.078094961,0.074965433,0.073497057,0.071646801,0.073955712,0.07612197,0.073885941,0.074033477,0.081121667,0.071018631,0.074242722,0.067874546,0.078094961,0.074965433,0.073497057,0.071646801,0.073955712,0.07612197,0.073885941,0.074033477,0.081121667,0.07101863,0.074242722,0.182423322,0.196362012,0.191124068,0.189386077,0.187984513,0.194445737,0.19424028,0.19029181,0.188799091,0.196420724,0.181936954,0.189346958,0.257838547,0.277427085,0.271591811,0.268567928,0.265184625,0.26960799,0.272717518,0.268864143,0.267873895,0.280066967,0.26294527,0.269182411,0.122347803,0.188926412,0.223225149,0.25400568,1.152756511,0.347896511,0.372084572,0.141932614,0.583052334,0.317984102,0.282644087,0.224390086,0.12234945,0.188921579,0.223222848,0.254016549,1.152719603,0.347891002,0.372085771,0.141958104,0.583023158,0.317921726,0.282770473,0.224396674,0.253560813,0.336450666,0.328919378,0.339301504,0.602229298,0.396959789,0.459923762,0.274164874,0.457452665,0.371979858,0.337435048,0.333717803,0.340065347,0.422784863,0.451131439,0.492272498,0.958994928,0.572936912,0.569544473,0.368865858,0.710525232,0.5376566,0.484687136,0.446373631
1,0.067929793,0.002978636,0.067929793,0.002978636,0.180653623,0.004952789,0.257916571,0.005716896,0.351973135,0.272997923,0.35197342,0.272950022,0.359388187,0.092939263,0.525061253,0.168662299,120,20,7,2,1,0.001,0.06233056,0.071747423,0.067890841,0.067979236,0.065731325,0.069188034,0.068539079,0.068625502,0.066455755,0.073536265,0.064686247,0.068447252,0.06233056,0.071747422,0.067890842,0.067979236,0.065731325,0.069188034,0.068539079,0.068625502,0.066455755,0.073536265,0.064686247,0.068447252,0.172452527,0.184831553,0.181612255,0.182994679,0.178868139,0.185934521,0.182550751,0.181528178,0.177622596,0.188144615,0.171914117,0.179389547,0.24727652,0.265555069,0.258238444,0.258652053,0.25397643,0.260689284,0.258913299,0.259575114,0.254351443,0.267897045,0.251046166,0.258827986,0.107771279,0.197978871,0.210127846,0.228644225,1.063506382,0.383025136,0.384818924,0.126409961,0.695394828,0.334575031,0.269191191,0.222233947,0.107916859,0.197946931,0.210125796,0.228644925,1.063426564,0.383004664,0.384830443,0.126575747,0.695314362,0.334562745,0.269113313,0.222218693,0.226165291,0.335196057,0.306922221,0.316525124,0.549833395,0.419125224,0.452327654,0.248898167,0.453955746,0.354833326,0.323815202,0.32506084,0.321926535,0.431221191,0.437742097,0.466301457,0.918397384,0.601173855,0.578290916,0.350755901,0.744379394,0.538084574,0.468522544,0.443939186
1,0.063433928,0.002817726,0.063433928,0.002817726,0.172433532,0.004613298,0.249398618,0.005700183,0.327765205,0.276391109,0.32777089,0.276363324,0.338906656,0.097865538,0.504879301,0.175588453,120,20,8,2,1,0.001,0.058747636,0.066708626,0.062622838,0.064714334,0.061302421,0.065670146,0.064102267,0.064603573,0.061150138,0.068213588,0.059838964,0.063532605,0.058747636,0.066708625,0.062622838,0.064714334,0.061302421,0.065670146,0.064102267,0.064603574,0.061150138,0.068213589,0.059838964,0.063532605,0.166235954,0.177138864,0.171665189,0.174696385,0.171124256,0.179019244,0.174053054,0.174928035,0.167799328,0.176411505,0.163680526,0.172450043,0.239826339,0.256580043,0.248393827,0.252222744,0.245530175,0.254023262,0.250553093,0.251987931,0.244296354,0.25806828,0.241679125,0.249622245,0.111592645,0.142602505,0.170244932,0.206396393,1.06537232,0.360059952,0.348077777,0.109255373,0.652668249,0.288149047,0.282582198,0.196181065,0.111592542,0.142572173,0.170311037,0.206396938,1.065313834,0.360038039,0.348085038,0.109341136,0.652623874,0.288221534,0.282569908,0.196184626,0.218082779,0.269473651,0.275206978,0.303503673,0.547722026,0.395037494,0.417129396,0.22743822,0.45510917,0.324772779,0.334541278,0.298862429,0.321408311,0.369446982,0.401560016,0.445092941,0.922730589,0.582568251,0.552821109,0.328035282,0.729482148,0.509663597,0.477153248,0.418589136
1,0.059994346,0.002443614,0.059994346,0.002443614,0.166432786,0.004480637,0.242624952,0.005083074,0.319211648,0.283690777,0.319200418,0.283672056,0.328449866,0.102299261,0.492950629,0.182725936,120,20,9,2,1,0.001,0.055646411,0.062348691,0.059552069,0.061513125,0.058489877,0.061927845,0.060389275,0.061752913,0.058028158,0.063724584,0.056573385,0.059985821,0.055646411,0.062348692,0.059552068,0.061513125,0.058489878,0.061927845,0.060389274,0.061752913,0.05802816,0.063724583,0.056573385,0.05998582,0.159176145,0.169491378,0.165701407,0.170723051,0.16601072,0.172499486,0.167405294,0.169519152,0.163513728,0.169868048,0.158022272,0.165262756,0.233345475,0.247936818,0.242046282,0.246064167,0.239879903,0.246762995,0.243319933,0.246264275,0.238547828,0.249477407,0.235157967,0.242696377,0.083654962,0.159041645,0.20134484,0.136654743,1.060910129,0.361348,0.351283181,0.098436395,0.679818866,0.236542109,0.267764312,0.193740595,0.083668073,0.159025191,0.201344649,0.136633751,1.060842488,0.36133155,0.351287713,0.098455953,0.679794041,0.236512291,0.267767714,0.193741594,0.193424336,0.278093643,0.308886475,0.235488856,0.528575126,0.400890411,0.412254264,0.209239572,0.457249209,0.294854676,0.326725809,0.295716014,0.284372937,0.388882752,0.42804393,0.363574611,0.914989427,0.58416468,0.556202413,0.31201176,0.740316841,0.463102683,0.463311584,0.41643393
